frame_index,stamp_sec,stamp_nsec,global_x,global_y,yaw
1619,11447,628000000,-0.421405,-8.151042,-0.056449
1620,11447,728000000,-0.321531,-8.156767,-0.049996
1621,11447,827000000,-0.215981,-8.147859,-0.035870
1622,11447,928000000,-0.116031,-8.150973,-0.034646
1623,11448,27000000,-0.016073,-8.153680,-0.042087
1624,11448,128000000,0.089799,-8.143328,-0.035071
1625,11448,228000000,0.189726,-8.146576,-0.037734
1626,11448,327000000,0.289648,-8.150000,-0.042785
1627,11448,427000000,0.396989,-8.142060,-0.037662
1628,11448,528000000,0.496893,-8.145860,-0.035691
1629,11448,627000000,0.596801,-8.149634,-0.034642
1630,11448,727000000,0.696256,-8.144450,-0.032053
1631,11448,827000000,0.796171,-8.148179,-0.024545
1632,11448,928000000,0.896119,-8.150954,-0.016683
1633,11449,27000000,0.892449,-8.145933,-0.012090
1634,11449,127000000,1.092413,-8.147976,0.003571
1635,11449,227000000,1.192403,-8.147727,0.007960
1636,11449,327000000,1.299101,-8.145332,0.014875
1637,11449,427000000,1.399091,-8.144255,0.023419
1638,11449,527000000,1.499067,-8.142165,0.032810
1639,11449,628000000,1.586156,-8.141576,0.039159
1640,11449,728000000,1.686098,-8.138052,0.051105
1641,11449,827000000,1.786011,-8.133589,0.065217
1642,11449,927000000,1.878639,-8.121975,0.085665
1643,11450,27000000,1.978289,-8.113489,0.094595
1644,11450,128000000,2.077833,-8.103853,0.100758
1645,11450,227000000,2.180326,-8.095144,0.113027
1646,11450,328000000,2.279779,-8.084482,0.130562
1647,11450,427000000,2.379130,-8.072710,0.153148
1648,11450,527000000,2.480716,-8.053947,0.181243
1649,11450,628000000,2.579349,-8.037047,0.206474
1650,11450,727000000,2.677424,-8.017152,0.232703
1651,11450,828000000,2.767753,-7.997792,0.259014
1652,11450,927000000,2.865604,-7.975698,0.320516
1653,11451,28000000,2.936063,-7.953639,0.376532
1654,11451,127000000,3.020583,-7.925601,0.422565
1655,11451,228000000,3.110635,-7.887002,0.477543
1656,11451,328000000,3.199405,-7.842740,0.523552
1657,11451,428000000,3.290754,-7.798610,0.574164
1658,11451,527000000,3.290754,-7.798610,0.574164
1659,11451,627000000,3.375711,-7.744991,0.616643
1660,11451,728000000,3.462317,-7.703354,0.665013
1661,11451,827000000,3.542673,-7.642317,0.713663
1662,11451,927000000,3.620262,-7.577640,0.774584
1663,11452,28000000,3.682989,-7.510544,0.832928
1664,11452,128000000,3.733380,-7.455467,0.884229
1665,11452,227000000,3.795673,-7.381667,0.925198
1666,11452,327000000,3.849880,-7.295818,0.971853
1667,11452,428000000,3.906528,-7.214055,1.004189
1668,11452,527000000,3.960449,-7.129655,1.038176
1669,11452,627000000,4.011899,-7.043266,1.063759
1670,11452,728000000,4.067119,-6.956605,1.095488
1671,11452,828000000,4.114692,-6.867579,1.145843
1672,11452,928000000,4.157736,-6.776262,1.188150
1673,11453,28000000,4.195976,-6.682894,1.227197
1674,11453,127000000,4.232682,-6.585599,1.250490
1675,11453,228000000,4.264342,-6.489993,1.275722
1676,11453,328000000,4.294071,-6.393861,1.298668
1677,11453,428000000,4.310032,-6.286473,1.332415
1678,11453,527000000,4.334691,-6.189065,1.360812
1679,11453,628000000,4.355616,-6.090876,1.384274
1680,11453,727000000,4.361002,-5.980844,1.408070
1681,11453,828000000,4.377264,-5.881908,1.424613
1682,11453,928000000,4.391967,-5.782780,1.438534
1683,11454,27000000,4.396915,-5.680054,1.453209
1684,11454,128000000,4.409294,-5.580682,1.468224
1685,11454,228000000,4.420070,-5.481147,1.488750
1686,11454,327000000,4.420523,-5.374382,1.510208
1687,11454,428000000,4.427309,-5.274516,1.534181
1688,11454,527000000,4.432256,-5.174533,1.560214
1689,11454,628000000,4.426824,-5.069873,1.608446
1690,11454,728000000,4.425055,-4.995713,1.652510
1691,11454,828000000,4.419714,-4.899984,1.697502
1692,11454,928000000,4.409211,-4.808067,1.792151
1693,11455,28000000,4.395185,-4.735953,1.868464
1694,11455,127000000,4.370408,-4.643493,1.932968
1695,11455,227000000,4.349036,-4.569045,2.006141
1696,11455,327000000,4.325128,-4.512861,2.073495
1697,11455,427000000,4.294033,-4.452380,2.132703
1698,11455,527000000,4.259372,-4.388282,2.200316
1699,11455,627000000,4.220900,-4.333401,2.250321
1700,11455,728000000,4.160169,-4.253017,2.304523
1701,11455,827000000,4.104433,-4.192963,2.350098
1702,11455,928000000,4.038910,-4.121975,2.405279
1703,11456,27000000,3.985124,-4.071977,2.453571
1704,11456,127000000,3.922803,-4.012743,2.495033
1705,11456,228000000,3.864148,-3.967355,2.541023
1706,11456,328000000,3.785081,-3.909254,2.594455
1707,11456,428000000,3.723144,-3.863097,2.639850
1708,11456,528000000,3.637349,-3.815836,2.661449
1709,11456,628000000,3.548620,-3.768540,2.685435
1710,11456,728000000,3.458206,-3.721030,2.737489
1711,11456,827000000,3.385379,-3.682084,2.782875
1712,11456,927000000,3.292860,-3.647382,2.802737
1713,11457,27000000,3.198102,-3.613560,2.820129
1714,11457,128000000,3.101795,-3.581161,2.841629
1715,11457,227000000,2.988983,-3.557941,2.877228
1716,11457,327000000,2.890702,-3.529546,2.914253
1717,11457,427000000,2.791104,-3.506609,2.936761
1718,11457,528000000,2.691063,-3.486562,2.941890
1719,11457,627000000,2.594944,-3.486938,2.959369
1720,11457,727000000,2.495090,-3.468510,2.967736
1721,11457,828000000,2.395159,-3.451942,2.967662
1722,11457,928000000,2.282022,-3.443798,2.957228
1723,11458,28000000,2.182701,-3.426250,2.942742
1724,11458,128000000,2.083546,-3.408529,2.916285
1725,11458,228000000,1.986635,-3.396854,2.845464
1726,11458,328000000,1.909738,-3.378127,2.762420
1727,11458,428000000,1.842286,-3.353586,2.694160
1728,11458,527000000,1.765157,-3.314247,2.638975
1729,11458,628000000,1.684481,-3.272018,2.596470
1730,11458,728000000,1.602453,-3.223513,2.546565
1731,11458,828000000,1.509586,-3.171699,2.496626
1732,11458,927000000,1.427107,-3.114750,2.412877
1733,11459,28000000,1.371284,-3.065232,2.353465
1734,11459,128000000,1.296912,-2.988572,2.322796
1735,11459,228000000,1.228572,-2.916598,2.291060
1736,11459,328000000,1.160006,-2.842912,2.227289
1737,11459,427000000,1.114335,-2.783689,2.180681
1738,11459,528000000,1.066392,-2.706029,2.160470
1739,11459,627000000,1.010693,-2.623859,2.135282
1740,11459,727000000,0.957012,-2.538990,2.111487
1741,11459,827000000,0.904020,-2.452905,2.080416
1742,11459,928000000,0.858332,-2.377381,2.062882
1743,11460,28000000,0.809400,-2.288472,2.031878
1744,11460,127000000,0.762186,-2.198588,1.984846
1745,11460,228000000,0.721112,-2.105915,1.952795
1746,11460,327000000,0.689631,-2.001128,1.929870
1747,11460,428000000,0.654811,-1.906278,1.918769
1748,11460,528000000,0.620490,-1.811428,1.906500
1749,11460,628000000,0.603371,-1.703494,1.897589
1750,11460,728000000,0.570423,-1.608456,1.880128
1751,11460,828000000,0.540164,-1.512661,1.870351
1752,11460,927000000,0.528594,-1.400747,1.842084
1753,11461,28000000,0.501843,-1.304106,1.831935
1754,11461,128000000,0.475965,-1.207300,1.823644
1755,11461,228000000,0.474452,-1.102782,1.807527
1756,11461,328000000,0.449737,-1.005758,1.787152
1757,11461,428000000,0.426913,-0.897995,1.784531
1758,11461,527000000,0.417958,-0.796948,1.790785
1759,11461,627000000,0.394939,-0.699617,1.777139
1760,11461,728000000,0.374051,-0.601833,1.764981
1761,11461,828000000,0.362163,-0.498815,1.757171
1762,11461,927000000,0.341605,-0.400927,1.728294
1763,11462,28000000,0.325598,-0.302237,1.711030
1764,11462,128000000,0.312708,-0.209688,1.671172
1765,11462,227000000,0.298628,-0.110371,1.599542
1766,11462,328000000,0.295990,-0.036741,1.552110
1767,11462,428000000,0.291742,0.049028,1.486089
1768,11462,527000000,0.294595,0.120757,1.401570
1769,11462,628000000,0.305180,0.188624,1.340696
1770,11462,728000000,0.329268,0.260261,1.263181
1771,11462,827000000,0.348199,0.323988,1.202465
1772,11462,928000000,0.369855,0.386786,1.137355
1773,11463,28000000,0.393390,0.453475,1.085476
1774,11463,128000000,0.436361,0.536308,1.053162
1775,11463,227000000,0.482590,0.622783,0.998002
1776,11463,328000000,0.531775,0.687858,0.923014
1777,11463,428000000,0.574557,0.745546,0.877831
1778,11463,528000000,0.636417,0.819624,0.860699
1779,11463,627000000,0.698625,0.905351,0.830187
1780,11463,728000000,0.766927,0.980785,0.802953
1781,11463,828000000,0.836448,1.056629,0.754789
1782,11463,928000000,0.909756,1.129530,0.695567
1783,11464,27000000,0.983138,1.176191,0.663497
1784,11464,128000000,1.061365,1.236721,0.653098
1785,11464,228000000,1.140205,1.299106,0.620159
1786,11464,328000000,1.220990,1.360567,0.567199
1787,11464,427000000,1.299898,1.411771,0.535964
1788,11464,528000000,1.386418,1.465881,0.488182
1789,11464,628000000,1.476489,1.513580,0.464363
1790,11464,727000000,1.566752,1.560748,0.425157
1791,11464,827000000,1.671973,1.595594,0.393427
1792,11464,927000000,1.765117,1.635788,0.356921
1793,11465,28000000,1.860265,1.670243,0.345371
1794,11465,128000000,1.955392,1.704407,0.323211
1795,11465,228000000,2.060843,1.733034,0.305675
1796,11465,328000000,2.156832,1.763471,0.295118
1797,11465,428000000,2.253075,1.792577,0.286116
1798,11465,527000000,2.354555,1.806239,0.275178
1799,11465,628000000,2.451225,1.832855,0.276385
1800,11465,727000000,2.548060,1.858587,0.290239
1801,11465,828000000,2.673661,1.872562,0.311112
1802,11465,928000000,2.769622,1.901100,0.341170
1803,11466,28000000,2.865320,1.930949,0.397043
1804,11466,127000000,2.933151,1.951916,0.465268
1805,11466,228000000,2.996433,1.980924,0.534197
1806,11466,328000000,3.069819,2.023091,0.571714
1807,11466,427000000,3.154497,2.060541,0.592637
1808,11466,527000000,3.237490,2.113733,0.649259
1809,11466,628000000,3.318815,2.171797,0.710283
1810,11466,728000000,3.376778,2.222954,0.792977
1811,11466,827000000,3.427983,2.271581,0.867232
1812,11466,928000000,3.489549,2.343651,0.902493
1813,11467,28000000,3.547233,2.426816,0.927357
1814,11467,128000000,3.607198,2.506535,0.959019
1815,11467,227000000,3.665716,2.588670,0.990225
1816,11467,328000000,3.723338,2.672278,1.042352
1817,11467,428000000,3.775201,2.768375,1.102663
1818,11467,527000000,3.821295,2.859155,1.131873
1819,11467,627000000,3.863515,2.951691,1.145049
1820,11467,727000000,3.902962,3.041713,1.145260
1821,11467,828000000,3.944624,3.134103,1.158507
1822,11467,927000000,3.985788,3.226519,1.177676
1823,11468,27000000,4.025051,3.319572,1.201949
1824,11468,127000000,4.055822,3.410004,1.228076
1825,11468,228000000,4.089769,3.504793,1.247110
1826,11468,327000000,4.122095,3.600015,1.263078
1827,11468,428000000,4.139212,3.707223,1.286133
1828,11468,527000000,4.168195,3.803315,1.305955
1829,11468,628000000,4.194619,3.900053,1.325340
1830,11468,727000000,4.210245,4.002892,1.340482
1831,11468,828000000,4.234120,4.100206,1.370285
1832,11468,928000000,4.255656,4.198059,1.402840
1833,11469,28000000,4.265865,4.299399,1.482565
1834,11469,127000000,4.274111,4.373192,1.547192
1835,11469,228000000,4.278706,4.469174,1.598118
1836,11469,328000000,4.263347,4.582204,1.654751
1837,11469,428000000,4.256151,4.681047,1.694031
1838,11469,528000000,4.248111,4.780898,1.773379
1839,11469,627000000,4.220372,4.851649,1.849216
1840,11469,727000000,4.196257,4.945068,1.906197
1841,11469,828000000,4.168981,5.021525,1.950822
1842,11469,927000000,4.129779,5.089507,1.981966
1843,11470,27000000,4.092305,5.179976,2.032457
1844,11470,127000000,4.045797,5.278561,2.084911
1845,11470,228000000,3.986074,5.366292,2.138719
1846,11470,328000000,3.932838,5.452490,2.181240
1847,11470,427000000,3.877424,5.537840,2.253560
1848,11470,528000000,3.825584,5.594891,2.314344
1849,11470,628000000,3.761166,5.667938,2.361896
1850,11470,727000000,3.690791,5.737659,2.396967
1851,11470,827000000,3.617651,5.806051,2.427813
1852,11470,928000000,3.537731,5.880696,2.458242
1853,11471,28000000,3.458099,5.946132,2.496508
1854,11471,127000000,3.377425,6.007956,2.541931
1855,11471,227000000,3.299144,6.073921,2.581394
1856,11471,328000000,3.214905,6.129879,2.644159
1857,11471,428000000,3.152433,6.164318,2.693249
1858,11471,528000000,3.065142,6.205849,2.717465
1859,11471,627000000,2.978098,6.252669,2.735834
1860,11471,728000000,2.887392,6.292283,2.760619
1861,11471,828000000,2.794919,6.331026,2.792694
1862,11471,927000000,2.700435,6.366484,2.826908
1863,11472,28000000,2.601140,6.389547,2.861776
1864,11472,128000000,2.504325,6.419544,2.906822
1865,11472,227000000,2.405913,6.443392,2.937799
1866,11472,327000000,2.306885,6.463936,2.956667
1867,11472,428000000,2.195264,6.465922,2.979244
1868,11472,528000000,2.095757,6.482274,2.992868
1869,11472,628000000,1.996080,6.496567,3.000143
1870,11472,728000000,1.900467,6.512412,3.011501
1871,11472,827000000,1.800883,6.525666,3.024886
1872,11472,928000000,1.691318,6.539540,3.046022
1873,11473,28000000,1.595058,6.565818,3.052672
1874,11473,127000000,1.495300,6.575870,3.075552
1875,11473,227000000,1.395354,6.583152,3.098590
1876,11473,328000000,1.305191,6.596591,3.116343
1877,11473,428000000,1.205093,6.599015,3.130346
1878,11473,528000000,1.105005,6.600366,-3.137997
1879,11473,628000000,1.008920,6.606202,-3.130261
1880,11473,728000000,0.908879,6.605108,-3.120262
1881,11473,827000000,0.808876,6.602851,-3.111835
1882,11473,927000000,0.702690,6.593253,-3.102928
1883,11474,28000000,0.602779,6.588986,-3.099655
1884,11474,128000000,0.502886,6.584563,-3.097356
1885,11474,227000000,0.391418,6.571255,-3.092563
1886,11474,327000000,0.291567,6.566250,-3.090587
1887,11474,428000000,0.191740,6.560844,-3.091183
1888,11474,528000000,0.081841,6.549266,-3.086438
1889,11474,628000000,-0.017971,6.543669,-3.084959
1890,11474,728000000,-0.117785,6.538108,-3.082588
1891,11474,828000000,-0.210093,6.538464,-3.081681
1892,11474,928000000,-0.309914,6.532971,-3.074608
1893,11475,27000000,-0.409685,6.526625,-3.066832
1894,11475,128000000,-0.511424,6.526887,-3.059620
1895,11475,227000000,-0.611081,6.518901,-3.052636
1896,11475,328000000,-0.710699,6.510397,-3.044002
1897,11475,428000000,-0.806454,6.491563,-3.030620
1898,11475,527000000,-0.905788,6.480208,-3.029562
1899,11475,628000000,-1.005077,6.468443,-3.033693
1900,11475,728000000,-1.103310,6.457473,-3.035556
1901,11475,827000000,-1.202739,6.446977,-3.033532
1902,11475,927000000,-1.302185,6.436617,-3.027523
1903,11476,27000000,-1.403965,6.441517,-3.030840
1904,11476,128000000,-1.503442,6.431343,-3.018529
1905,11476,227000000,-1.602784,6.419873,-3.003145
1906,11476,328000000,-1.686681,6.420690,-2.997699
1907,11476,428000000,-1.785694,6.406668,-2.986729
1908,11476,528000000,-1.884595,6.391829,-2.972859
1909,11476,628000000,-1.985448,6.370121,-2.961144
1910,11476,728000000,-2.083824,6.352150,-2.954918
1911,11476,827000000,-2.182024,6.333254,-2.952890
1912,11476,927000000,-2.268538,6.321591,-2.947489
1913,11477,28000000,-2.366724,6.302612,-2.938116
1914,11477,127000000,-2.464922,6.283587,-2.919302
1915,11477,227000000,-2.563677,6.258299,-2.904707
1916,11477,328000000,-2.661204,6.236025,-2.883116
1917,11477,427000000,-2.757998,6.210801,-2.866697
1918,11477,529000000,-2.864827,6.171841,-2.835301
1919,11477,628000000,-2.961175,6.144390,-2.787141
1920,11477,729000000,-3.055238,6.110129,-2.755206
1921,11477,828000000,-3.142581,6.073668,-2.711986
1922,11477,928000000,-3.235369,6.035257,-2.638944
1923,11478,29000000,-3.300042,5.999685,-2.591481
1924,11478,128000000,-3.368028,5.943650,-2.527267
1925,11478,229000000,-3.426019,5.901818,-2.490828
1926,11478,329000000,-3.502927,5.846011,-2.445946
1927,11478,429000000,-3.565775,5.772310,-2.405717
1928,11478,529000000,-3.640853,5.707289,-2.355075
1929,11478,629000000,-3.711860,5.636489,-2.319260
1930,11478,729000000,-3.782521,5.560828,-2.265017
1931,11478,829000000,-3.830198,5.503218,-2.224637
1932,11478,929000000,-3.891374,5.427640,-2.169899
1933,11479,29000000,-3.931965,5.367557,-2.136026
1934,11479,129000000,-3.963419,5.279536,-2.081842
1935,11479,229000000,-4.011215,5.193578,-2.057721
1936,11479,328000000,-4.058862,5.105739,-2.024136
1937,11479,429000000,-4.102458,5.014832,-2.007624
1938,11479,529000000,-4.139578,4.907676,-1.968155
1939,11479,629000000,-4.178151,4.813821,-1.955742
1940,11479,729000000,-4.216725,4.719933,-1.934736
1941,11479,829000000,-4.252424,4.624998,-1.924360
1942,11479,929000000,-4.294007,4.531706,-1.905153
1943,11480,29000000,-4.327437,4.436238,-1.887056
1944,11480,129000000,-4.360215,4.340665,-1.856304
1945,11480,229000000,-4.388500,4.243855,-1.841436
1946,11480,329000000,-4.422419,4.155792,-1.822766
1947,11480,429000000,-4.447589,4.058388,-1.806885
1948,11480,529000000,-4.471682,3.960731,-1.780529
1949,11480,629000000,-4.484678,3.864490,-1.766355
1950,11480,729000000,-4.504511,3.766149,-1.752483
1951,11480,829000000,-4.522462,3.667520,-1.743389
1952,11480,929000000,-4.543355,3.582392,-1.737816
1953,11481,28000000,-4.560735,3.483756,-1.717783
1954,11481,129000000,-4.576393,3.384856,-1.695681
1955,11481,229000000,-4.585776,3.275249,-1.677395
1956,11481,329000000,-4.597756,3.165777,-1.660788
1957,11481,429000000,-4.607287,3.066171,-1.642162
1958,11481,529000000,-4.629666,2.964147,-1.633384
1959,11481,629000000,-4.636278,2.864331,-1.619193
1960,11481,729000000,-4.641416,2.764435,-1.602314
1961,11481,829000000,-4.642531,2.676367,-1.583792
1962,11481,929000000,-4.643285,2.576361,-1.578029
1963,11482,29000000,-4.643360,2.476363,-1.578340
1964,11482,129000000,-4.639212,2.359172,-1.574161
1965,11482,229000000,-4.639200,2.259191,-1.574622
1966,11482,328000000,-4.639264,2.159215,-1.575789
1967,11482,429000000,-4.626150,2.054547,-1.566316
1968,11482,529000000,-4.625200,1.954579,-1.569888
1969,11482,629000000,-4.624443,1.854607,-1.579048
1970,11482,729000000,-4.622893,1.753764,-1.584431
1971,11482,829000000,-4.624395,1.653804,-1.585797
1972,11482,929000000,-4.626127,1.553846,-1.584639
1973,11483,28000000,-4.624555,1.446498,-1.582016
1974,11483,129000000,-4.625722,1.346530,-1.581348
1975,11483,229000000,-4.626707,1.246558,-1.582472
1976,11483,329000000,-4.638664,1.150628,-1.587860
1977,11483,429000000,-4.640727,1.050670,-1.584905
1978,11483,529000000,-4.642634,0.950706,-1.577785
1979,11483,628000000,-4.663539,0.853741,-1.586505
1980,11483,729000000,-4.665743,0.753776,-1.578182
1981,11483,828000000,-4.667257,0.653790,-1.564029
1982,11483,929000000,-4.653904,0.553964,-1.550376
1983,11484,29000000,-4.650985,0.454011,-1.554100
1984,11484,129000000,-4.648193,0.354047,-1.566969
1985,11484,229000000,-4.658123,0.266392,-1.585901
1986,11484,329000000,-4.659957,0.166419,-1.586595
1987,11484,429000000,-4.662325,0.066451,-1.577668
1988,11484,529000000,-4.655453,-0.042848,-1.563760
1989,11484,629000000,-4.654184,-0.142832,-1.566757
1990,11484,729000000,-4.653126,-0.242823,-1.575228
1991,11484,829000000,-4.651464,-0.352879,-1.580779
1992,11484,929000000,-4.652452,-0.452867,-1.583308
1993,11485,29000000,-4.653851,-0.552850,-1.583482
1994,11485,128000000,-4.659737,-0.650874,-1.587079
1995,11485,229000000,-4.661805,-0.750861,-1.582633
1996,11485,328000000,-4.663352,-0.850852,-1.576839
1997,11485,429000000,-4.659061,-0.948473,-1.574014
1998,11485,529000000,-4.659270,-1.048471,-1.573115
1999,11485,629000000,-4.659411,-1.148468,-1.573306
2000,11485,728000000,-4.653642,-1.261009,-1.567791
2001,11485,829000000,-4.653123,-1.361005,-1.569419
2002,11485,929000000,-4.652750,-1.461001,-1.572480
2003,11486,29000000,-4.653254,-1.560225,-1.574069
2004,11486,129000000,-4.653807,-1.660220,-1.571341
2005,11486,228000000,-4.654218,-1.760218,-1.566576
2006,11486,329000000,-4.653809,-1.848287,-1.559699
2007,11486,429000000,-4.652663,-1.958281,-1.556823
2008,11486,528000000,-4.651343,-2.048267,-1.555889
2009,11486,628000000,-4.635201,-2.138706,-1.546124
2010,11486,729000000,-4.632135,-2.238660,-1.550546
2011,11486,829000000,-4.629406,-2.348630,-1.558753
2012,11486,929000000,-4.624059,-2.464384,-1.562032
2013,11487,29000000,-4.623506,-2.564382,-1.559847
2014,11487,129000000,-4.622634,-2.664377,-1.557116
2015,11487,229000000,-4.626893,-2.778772,-1.558377
2016,11487,328000000,-4.626208,-2.878773,-1.550306
2017,11487,429000000,-4.624657,-2.978766,-1.541024
2018,11487,529000000,-4.617144,-3.075319,-1.533366
2019,11487,628000000,-4.613124,-3.175240,-1.532834
2020,11487,729000000,-4.609032,-3.275157,-1.534176
2021,11487,830000000,-4.599804,-3.375263,-1.527771
2022,11487,929000000,-4.595098,-3.475154,-1.530831
2023,11488,29000000,-4.590922,-3.575066,-1.533671
2024,11488,129000000,-4.576625,-3.646571,-1.529199
2025,11488,229000000,-4.576625,-3.646571,-1.529199
2026,11488,329000000,-4.568122,-3.846392,-1.538953
2027,11488,429000000,-4.572448,-3.838565,-1.539761
2028,11488,529000000,-4.569530,-3.938523,-1.540043
2029,11488,628000000,-4.566851,-4.038488,-1.536368
2030,11488,729000000,-4.566382,-4.119712,-1.529226
2031,11488,828000000,-4.562363,-4.219632,-1.525967
2032,11488,928000000,-4.557931,-4.319533,-1.524039
2033,11489,29000000,-4.554530,-4.411489,-1.532957
2034,11489,129000000,-4.550772,-4.511418,-1.531776
2035,11489,229000000,-4.543208,-4.711280,-1.518391
2036,11489,329000000,-4.543921,-4.803181,-1.515599
2037,11489,430000000,-4.538565,-4.903040,-1.511224
2038,11489,529000000,-4.532624,-5.002865,-1.507809
2039,11489,629000000,-4.518524,-5.093552,-1.501953
2040,11489,729000000,-4.511097,-5.193280,-1.505823
2041,11489,829000000,-4.504317,-5.293051,-1.509704
2042,11489,929000000,-4.503834,-5.391476,-1.513366
2043,11490,28000000,-4.503834,-5.391476,-1.513366
2044,11490,129000000,-4.498818,-5.491356,-1.505658
2045,11490,230000000,-4.486332,-5.702238,-1.483077
2046,11490,329000000,-4.486332,-5.702238,-1.483077
2047,11490,428000000,-4.477867,-5.801888,-1.473084
2048,11490,528000000,-4.465599,-5.887266,-1.449955
2049,11490,628000000,-4.454257,-5.986652,-1.429954
2050,11490,728000000,-4.442210,-6.086014,-1.398407
2051,11490,828000000,-4.420542,-6.180469,-1.328370
2052,11490,928000000,-4.404065,-6.252576,-1.271870
2053,11491,29000000,-4.379231,-6.345424,-1.207239
2054,11491,128000000,-4.350769,-6.406952,-1.159784
2055,11491,228000000,-4.316407,-6.495491,-1.093518
2056,11491,329000000,-4.283874,-6.559051,-1.045087
2057,11491,429000000,-4.237452,-6.635451,-0.987424
2058,11491,529000000,-4.198420,-6.695738,-0.936513
2059,11491,629000000,-4.144661,-6.774577,-0.875306
2060,11491,728000000,-4.102896,-6.829125,-0.827185
2061,11491,829000000,-4.040035,-6.901485,-0.777316
2062,11491,929000000,-3.970756,-6.971845,-0.730827
2063,11492,28000000,-3.897260,-7.040475,-0.685526
2064,11492,128000000,-3.815005,-7.095698,-0.643621
2065,11492,229000000,-3.734338,-7.158199,-0.605332
2066,11492,329000000,-3.650179,-7.216127,-0.581629
2067,11492,429000000,-3.565241,-7.272900,-0.557167
2068,11492,529000000,-3.456801,-7.313625,-0.526846
2069,11492,628000000,-3.369425,-7.365893,-0.498968
2070,11492,728000000,-3.280066,-7.414158,-0.482510
2071,11492,828000000,-3.190457,-7.461483,-0.468735
2072,11492,929000000,-3.098169,-7.513125,-0.435802
2073,11493,28000000,-3.006938,-7.556415,-0.405251
2074,11493,129000000,-2.914746,-7.597265,-0.374990
2075,11493,228000000,-2.811712,-7.637821,-0.352625
2076,11493,329000000,-2.723946,-7.656412,-0.332014
2077,11493,428000000,-2.628934,-7.688964,-0.318580
2078,11493,529000000,-2.533687,-7.720533,-0.304614
2079,11493,628000000,-2.441610,-7.757114,-0.300572
2080,11493,729000000,-2.346117,-7.787490,-0.283047
2081,11493,829000000,-2.240407,-7.818729,-0.263842
2082,11493,929000000,-2.137866,-7.849587,-0.242108
2083,11494,28000000,-2.040654,-7.873388,-0.229880
2084,11494,129000000,-1.943347,-7.896721,-0.211889
2085,11494,229000000,-1.862680,-7.928432,-0.214780
2086,11494,328000000,-1.765050,-7.950205,-0.199175
2087,11494,429000000,-1.667168,-7.970828,-0.177766
2088,11494,529000000,-1.566082,-7.997740,-0.162501
2089,11494,629000000,-1.467339,-8.013598,-0.153443
2090,11494,728000000,-1.368604,-8.029532,-0.135102
2091,11494,829000000,-1.272032,-8.041368,-0.127580
2092,11494,929000000,-1.172854,-8.054110,-0.117802
2093,11495,28000000,-1.073521,-8.065522,-0.113114
2094,11495,128000000,-0.983054,-8.062479,-0.095784
2095,11495,228000000,-0.883506,-8.071739,-0.092689
2096,11495,329000000,-0.783883,-8.080161,-0.097927
2097,11495,429000000,-0.695468,-8.097734,-0.106372
2098,11495,529000000,-0.596113,-8.108799,-0.099923
2099,11495,629000000,-0.496708,-8.119472,-0.088474
2100,11495,729000000,-0.397069,-8.142070,-0.080843
2101,11495,829000000,-0.297458,-8.150088,-0.074460
2102,11495,929000000,-0.197739,-8.158336,-0.062950
2103,11496,28000000,-0.101153,-8.170633,-0.047446
2104,11496,128000000,-0.001263,-8.175718,-0.035481
2105,11496,228000000,0.098682,-8.179220,-0.028813
2106,11496,328000000,0.199686,-8.159455,-0.007277
2107,11496,429000000,0.299681,-8.160076,-0.001482
2108,11496,528000000,0.399677,-8.159166,-0.007168
2109,11496,629000000,0.494721,-8.167804,-0.027893
2110,11496,729000000,0.594679,-8.170301,-0.035966
2111,11496,829000000,0.694570,-8.174893,-0.026576
2112,11496,929000000,0.799248,-8.180623,-0.007304
2113,11497,29000000,0.899243,-8.182266,0.011427
2114,11497,129000000,0.999240,-8.181451,0.021997
2115,11497,229000000,1.101965,-8.169668,0.029448
2116,11497,328000000,1.201919,-8.166703,0.033965
2117,11497,429000000,1.301852,-8.163120,0.037628
2118,11497,529000000,1.406380,-8.159973,0.041133
2119,11497,628000000,1.506298,-8.156004,0.046458
2120,11497,729000000,1.606206,-8.151752,0.053840
2121,11497,829000000,1.708598,-8.150253,0.058981
2122,11497,928000000,1.808457,-8.144869,0.068924
2123,11498,28000000,1.908272,-8.138626,0.082979
2124,11498,129000000,2.009118,-8.123638,0.099413
2125,11498,228000000,2.108702,-8.114294,0.116852
2126,11498,329000000,2.208094,-8.103096,0.130239
2127,11498,429000000,2.299747,-8.071903,0.152934
2128,11498,529000000,2.398731,-8.057461,0.168697
2129,11498,628000000,2.497407,-8.041058,0.187087
2130,11498,728000000,2.588072,-8.016835,0.195573
2131,11498,829000000,2.686602,-7.999265,0.226514
2132,11498,928000000,2.784842,-7.979565,0.279959
2133,11499,29000000,2.872583,-7.954452,0.325340
2134,11499,129000000,2.968191,-7.924355,0.378051
2135,11499,228000000,3.061840,-7.888670,0.416819
2136,11499,329000000,3.142515,-7.842880,0.473535
2137,11499,429000000,3.232321,-7.798301,0.512435
2138,11499,529000000,3.321820,-7.752518,0.587425
2139,11499,628000000,3.404149,-7.701547,0.657714
2140,11499,729000000,3.474081,-7.650118,0.703959
2141,11499,829000000,3.556975,-7.581732,0.762600
2142,11499,929000000,3.612976,-7.533087,0.794032
2143,11500,28000000,3.690511,-7.455564,0.845723
2144,11500,128000000,3.758288,-7.381348,0.889883
2145,11500,228000000,3.825379,-7.288829,0.945761
