frame_index,stamp_sec,stamp_nsec,base_link_x,base_link_y,base_link_yaw,base_link_op_x,base_link_op_y,base_link_op_yaw
982,11383,926000000,1.489994,-7.267751,0.136605,-4.299257,4.641495,-1.902870
983,11384,26000000,1.589058,-7.254034,0.136603,-4.329525,4.556208,-1.873567
984,11384,127000000,1.698030,-7.238985,0.136607,-4.360562,4.449031,-1.854129
985,11384,226000000,1.784179,-7.214454,0.139152,-4.387064,4.351048,-1.841033
986,11384,326000000,1.883211,-7.200551,0.139143,-4.412612,4.253042,-1.827210
987,11384,427000000,1.982243,-7.186661,0.139127,-4.436286,4.151991,-1.811457
988,11384,526000000,2.081277,-7.172778,0.139123,-4.458956,4.053686,-1.797619
989,11384,626000000,2.172171,-7.156589,0.136330,-4.480057,3.955198,-1.784513
990,11384,726000000,2.271243,-7.142991,0.136342,-4.490901,3.856600,-1.769510
991,11384,826000000,2.374019,-7.124454,0.139163,-4.509290,3.757836,-1.757383
992,11384,926000000,2.473052,-7.110580,0.139159,-4.526853,3.659026,-1.747583
993,11385,26000000,2.572085,-7.096707,0.139161,-4.560458,3.566006,-1.744044
994,11385,126000000,2.671118,-7.082834,0.139161,-4.576690,3.467124,-1.728825
995,11385,226000000,2.763634,-7.070657,0.140458,-4.590646,3.367943,-1.704805
996,11385,326000000,2.862645,-7.056628,0.146346,-4.609013,3.267614,-1.688990
997,11385,426000000,2.960730,-7.037436,0.270760,-4.618692,3.167977,-1.668144
998,11385,526000000,3.050288,-7.006720,0.465471,-4.626672,3.068216,-1.649541
999,11385,626000000,3.133314,-6.949332,0.678173,-4.639553,2.979689,-1.638255
1000,11385,726000000,3.195555,-6.892027,0.880575,-4.644800,2.879784,-1.624984
1001,11385,826000000,3.246969,-6.802962,1.094549,-4.648647,2.779831,-1.611239
1002,11385,926000000,3.278063,-6.704089,1.310835,-4.651224,2.669730,-1.595663
1003,11386,26000000,3.295306,-6.601120,1.360099,-4.652386,2.569736,-1.586702
1004,11386,126000000,3.310750,-6.499308,1.360077,-4.653086,2.469748,-1.581864
1005,11386,226000000,3.327736,-6.398595,1.360140,-4.650927,2.368341,-1.577160
1006,11386,326000000,3.345230,-6.297192,1.356016,-4.651026,2.268369,-1.574290
1007,11386,426000000,3.364543,-6.197949,1.356031,-4.650862,2.168402,-1.571858
1008,11386,527000000,3.385959,-6.093842,1.352657,-4.642387,2.059235,-1.565872
1009,11386,626000000,3.400209,-5.989337,1.359320,-4.641572,1.959277,-1.564970
1010,11386,726000000,3.418802,-5.883236,1.358073,-4.640904,1.859320,-1.567659
1011,11386,826000000,3.444306,-5.773319,1.420505,-4.635559,1.754598,-1.569196
1012,11386,927000000,3.449883,-5.673208,1.598844,-4.635518,1.654639,-1.571299
1013,11387,27000000,3.434223,-5.573663,1.794682,-4.635659,1.554679,-1.572924
1014,11387,127000000,3.408739,-5.465704,1.805503,-4.646705,1.455622,-1.580903
1015,11387,226000000,3.381567,-5.368538,1.805473,-4.647768,1.355665,-1.579473
1016,11387,327000000,3.355489,-5.271338,1.805504,-4.648403,1.255703,-1.572801
1017,11387,426000000,3.316334,-5.160953,1.813596,-4.642885,1.159788,-1.562909
1018,11387,526000000,3.289209,-5.064360,1.881745,-4.641765,1.059825,-1.561108
1019,11387,626000000,3.249739,-4.972046,2.043390,-4.640802,0.959859,-1.565755
1020,11387,727000000,3.195433,-4.882792,2.145162,-4.646139,0.863696,-1.578783
1021,11387,826000000,3.137631,-4.800183,2.145041,-4.647203,0.763727,-1.581394
1022,11387,926000000,3.080810,-4.717183,2.145008,-4.648280,0.663758,-1.578269
1023,11388,27000000,3.007000,-4.637331,2.152070,-4.637598,0.574986,-1.570948
1024,11388,127000000,2.950804,-4.554251,2.152049,-4.637445,0.475008,-1.570436
1025,11388,226000000,2.899959,-4.468091,2.146044,-4.637543,0.375029,-1.575582
1026,11388,326000000,2.844898,-4.384431,2.146073,-4.632397,0.269697,-1.581349
1027,11388,426000000,2.790028,-4.300698,2.146106,-4.633866,0.169725,-1.586629
1028,11388,527000000,2.728831,-4.216672,2.142316,-4.635790,0.069760,-1.590507
1029,11388,626000000,2.674508,-4.132647,2.142355,-4.644726,-0.022150,-1.596895
1030,11388,727000000,2.620253,-4.048599,2.142382,-4.647493,-0.122098,-1.596007
1031,11388,826000000,2.543198,-3.972566,2.157645,-4.649926,-0.222055,-1.591345
1032,11388,926000000,2.487744,-3.889327,2.157702,-4.649684,-0.314814,-1.586370
1033,11389,26000000,2.432320,-3.806076,2.157596,-4.650978,-0.414793,-1.583350
1034,11389,127000000,2.377215,-3.714520,2.162198,-4.652112,-0.514776,-1.583067
1035,11389,227000000,2.321441,-3.631512,2.162206,-4.654932,-0.614132,-1.584686
1036,11389,327000000,2.265674,-3.548500,2.162173,-4.656309,-0.714113,-1.584655
1037,11389,426000000,2.218413,-3.455864,2.154531,-4.657612,-0.814095,-1.583256
1038,11389,527000000,2.163291,-3.372426,2.154570,-4.656901,-0.909521,-1.578904
1039,11389,626000000,2.102664,-3.280640,2.154477,-4.657625,-1.019516,-1.577511
1040,11389,727000000,2.040546,-3.206131,2.159210,-4.658225,-1.119506,-1.577338
1041,11389,826000000,1.985039,-3.122950,2.159268,-4.670608,-1.202217,-1.586941
1042,11389,926000000,1.929535,-3.039768,2.159092,-4.672024,-1.302200,-1.581129
1043,11390,27000000,1.872033,-2.954387,2.160434,-4.672469,-1.402193,-1.570391
1044,11390,127000000,1.816429,-2.871272,2.160453,-4.658429,-1.498754,-1.554557
1045,11390,226000000,1.760822,-2.788158,2.160466,-4.656322,-1.598731,-1.553846
1046,11390,327000000,1.713495,-2.697375,2.155446,-4.654636,-1.698713,-1.559999
1047,11390,427000000,1.658304,-2.613985,2.155460,-4.642655,-1.799281,-1.564198
1048,11390,527000000,1.603113,-2.530595,2.155369,-4.642160,-1.899276,-1.566340
1049,11390,627000000,1.552447,-2.449094,2.157329,-4.641866,-1.999272,-1.569186
1050,11390,726000000,1.497433,-2.365589,2.130852,-4.641466,-2.101974,-1.568774
1051,11390,827000000,1.449790,-2.277709,1.992400,-4.641201,-2.201970,-1.566650
1052,11390,927000000,1.425020,-2.184112,1.912802,-4.640623,-2.301965,-1.562309
1053,11391,26000000,1.393681,-2.088830,1.912932,-4.633622,-2.399112,-1.558064
1054,11391,126000000,1.361725,-1.993847,1.912892,-4.632114,-2.499098,-1.555014
1055,11391,227000000,1.321419,-1.905174,1.918171,-4.630351,-2.599081,-1.554450
1056,11391,327000000,1.288200,-1.810736,1.918056,-4.613668,-2.702691,-1.543861
1057,11391,426000000,1.254763,-1.716407,1.917901,-4.610892,-2.802651,-1.546005
1058,11391,527000000,1.209356,-1.618129,1.925330,-4.608651,-2.902623,-1.552203
1059,11391,627000000,1.175047,-1.524155,1.914433,-4.600868,-3.007121,-1.550031
1060,11391,727000000,1.146769,-1.428249,1.779967,-4.598985,-3.107102,-1.550864
1061,11391,826000000,1.136703,-1.328500,1.592091,-4.597130,-3.207083,-1.552865
1062,11391,926000000,1.169808,-1.232471,1.558571,-4.601473,-3.304377,-1.555485
1063,11392,26000000,1.174306,-1.132007,1.558555,-4.599824,-3.404361,-1.551403
1064,11392,127000000,1.190896,-1.022932,1.550492,-4.597533,-3.504334,-1.543149
1065,11392,226000000,1.194629,-0.922714,1.550492,-4.589816,-3.603173,-1.535779
1066,11392,326000000,1.197879,-0.822560,1.550481,-4.585941,-3.703098,-1.532252
1067,11392,427000000,1.202813,-0.717975,1.557794,-4.581756,-3.803007,-1.532029
1068,11392,527000000,1.204557,-0.617916,1.557792,-4.577345,-3.895927,-1.536662
1069,11392,626000000,1.206200,-0.517871,1.557793,-4.573786,-3.995865,-1.534950
1070,11392,727000000,1.211263,-0.418417,1.557912,-4.569969,-4.095792,-1.530943
1071,11392,827000000,1.212732,-0.318396,1.557911,-4.562788,-4.195006,-1.526292
1072,11392,926000000,1.214147,-0.218382,1.557907,-4.558127,-4.294897,-1.524658
1073,11393,26000000,1.218244,-0.119584,1.558000,-4.552938,-4.404776,-1.525155
1074,11393,127000000,1.219583,-0.019582,1.558001,-4.545275,-4.514710,-1.525133
1075,11393,226000000,1.222530,0.080368,1.490929,-4.540606,-4.614601,-1.523852
1076,11393,327000000,1.251142,0.176210,1.308597,-4.535826,-4.714486,-1.523502
1077,11393,426000000,1.289549,0.269236,1.135111,-4.537632,-4.806616,-1.525888
1078,11393,527000000,1.336607,0.358594,1.134899,-4.532938,-4.906506,-1.522165
1079,11393,627000000,1.388936,0.450597,1.134182,-4.527711,-5.006369,-1.515875
1080,11393,726000000,1.433752,0.540547,1.134180,-4.514869,-5.105296,-1.508798
1081,11393,826000000,1.477862,0.630688,1.134108,-4.508483,-5.205092,-1.509150
1082,11393,926000000,1.546741,0.702765,1.071032,-4.502334,-5.304903,-1.512325
1083,11394,27000000,1.601473,0.786823,0.936458,-4.496660,-5.392785,-1.508516
1084,11394,127000000,1.666967,0.863238,0.885781,-4.490414,-5.492589,-1.508886
1085,11394,226000000,1.759739,0.928281,0.874794,-4.484275,-5.592401,-1.510349
1086,11394,326000000,1.825609,1.003999,0.875139,-4.485572,-5.688762,-1.509248
1087,11394,426000000,1.898298,1.062105,0.877711,-4.479097,-5.788552,-1.503187
1088,11394,526000000,1.963087,1.138519,0.877779,-4.471557,-5.888268,-1.485945
1089,11394,626000000,2.027612,1.215087,0.877806,-4.452364,-5.977563,-1.447517
1090,11394,726000000,2.090058,1.282877,0.874536,-4.438103,-6.076571,-1.428204
1091,11394,827000000,2.154515,1.359419,0.874526,-4.422027,-6.175304,-1.396418
1092,11394,926000000,2.218874,1.436018,0.874554,-4.396151,-6.269445,-1.365705
1093,11395,26000000,2.283164,1.512656,0.874598,-4.373063,-6.366814,-1.317076
1094,11395,126000000,2.356105,1.597495,0.876907,-4.342358,-6.462122,-1.222162
1095,11395,227000000,2.420131,1.674333,0.876943,-4.297793,-6.524281,-1.151843
1096,11395,326000000,2.484132,1.751185,0.876992,-4.254106,-6.609859,-1.079919
1097,11395,426000000,2.565146,1.813488,0.869614,-4.215075,-6.670432,-1.037491
1098,11395,526000000,2.629678,1.889887,0.869658,-4.170370,-6.744227,-0.987339
1099,11395,627000000,2.694200,1.966291,0.869711,-4.126781,-6.800992,-0.945827
1100,11395,726000000,2.758714,2.042701,0.869710,-4.067811,-6.875363,-0.877139
1101,11395,826000000,2.823221,2.119115,0.869762,-4.013522,-6.931266,-0.830866
1102,11395,926000000,2.891630,2.180614,0.863363,-3.946381,-6.998995,-0.772956
1103,11396,27000000,2.956619,2.256617,0.863366,-3.891382,-7.046003,-0.732171
1104,11396,127000000,3.021605,2.332624,0.863426,-3.821479,-7.090892,-0.679247
1105,11396,226000000,3.086588,2.408632,0.863480,-3.742613,-7.150398,-0.651736
1106,11396,326000000,3.145443,2.474937,0.944138,-3.660949,-7.209063,-0.616788
1107,11396,426000000,3.199537,2.559128,1.006008,-3.576525,-7.265486,-0.594632
1108,11396,526000000,3.252017,2.644363,1.006019,-3.503620,-7.320295,-0.570006
1109,11396,626000000,3.304787,2.729386,1.006007,-3.416177,-7.373076,-0.542604
1110,11396,726000000,3.355745,2.821612,1.007422,-3.327348,-7.423418,-0.503712
1111,11396,827000000,3.408760,2.906444,1.007435,-3.236690,-7.470130,-0.476454
1112,11396,926000000,3.461883,2.991197,1.007430,-3.132958,-7.524647,-0.440367
1113,11397,26000000,3.515088,3.075890,1.007460,-3.040090,-7.565801,-0.421092
1114,11397,126000000,3.560103,3.173318,1.023544,-2.946750,-7.605285,-0.395184
1115,11397,227000000,3.608832,3.260619,1.122836,-2.852654,-7.642381,-0.379360
1116,11397,326000000,3.643997,3.354333,1.288107,-2.757444,-7.689481,-0.355648
1117,11397,426000000,3.660519,3.463993,1.369609,-2.662302,-7.722741,-0.337446
1118,11397,527000000,3.677791,3.563013,1.369610,-2.566689,-7.754148,-0.310426
1119,11397,627000000,3.695818,3.661747,1.369664,-2.466227,-7.788638,-0.298237
1120,11397,726000000,3.709448,3.765261,1.365767,-2.369722,-7.816398,-0.275870
1121,11397,826000000,3.728798,3.863564,1.365764,-2.262980,-7.844608,-0.259048
1122,11397,926000000,3.748435,3.961756,1.368084,-2.171131,-7.863759,-0.239762
1123,11398,27000000,3.736233,4.065760,1.469660,-2.073465,-7.886163,-0.229761
1124,11398,126000000,3.736151,4.175916,1.661434,-1.965836,-7.909909,-0.215175
1125,11398,226000000,3.718455,4.275112,1.720524,-1.860727,-7.921351,-0.194764
1126,11398,326000000,3.688480,4.377683,1.724987,-1.762331,-7.939620,-0.190396
1127,11398,426000000,3.670742,4.476535,1.724988,-1.663907,-7.957560,-0.181398
1128,11398,526000000,3.653673,4.575381,1.724989,-1.572353,-7.986314,-0.184337
1129,11398,626000000,3.637089,4.674221,1.724992,-1.473822,-8.003422,-0.165702
1130,11398,726000000,3.600234,4.757258,1.729711,-1.374985,-8.018635,-0.152685
1131,11398,827000000,3.583123,4.855899,1.765852,-1.265167,-8.024095,-0.135492
1132,11398,926000000,3.549491,4.953445,1.901220,-1.165988,-8.036787,-0.134325
1133,11399,26000000,3.505850,5.043952,2.089338,-1.066824,-8.049517,-0.130063
1134,11399,127000000,3.420597,5.106543,2.132235,-0.966264,-8.046902,-0.117300
1135,11399,227000000,3.363869,5.189799,2.132241,-0.866947,-8.058284,-0.117980
1136,11399,326000000,3.308112,5.273450,2.132241,-0.767678,-8.070036,-0.123193
1137,11399,426000000,3.263375,5.363736,2.206345,-0.669851,-8.090852,-0.124743
1138,11399,526000000,3.196628,5.438927,2.346203,-0.570601,-8.102734,-0.115417
1139,11399,626000000,3.118788,5.503178,2.467198,-0.471198,-8.113291,-0.098979
1140,11399,726000000,3.031440,5.569040,2.467076,-0.370595,-8.121584,-0.090054
1141,11399,826000000,2.950864,5.629432,2.467072,-0.270957,-8.129737,-0.080428
1142,11399,926000000,2.865537,5.682467,2.470115,-0.171255,-8.137101,-0.076325
1143,11400,27000000,2.785970,5.743625,2.470041,-0.067746,-8.151238,-0.072924
1144,11400,126000000,2.706651,5.804944,2.489112,0.032020,-8.157720,-0.064330
1145,11400,226000000,2.623373,5.860669,2.612353,0.131852,-8.163135,-0.050616
1146,11400,326000000,2.547631,5.912042,2.758169,0.234309,-8.155089,-0.040412
1147,11400,426000000,2.452482,5.945222,2.764659,0.334237,-8.158439,-0.035751
1148,11400,526000000,2.334234,5.963603,2.775003,0.434174,-8.161519,-0.034932
1149,11400,626000000,2.239748,5.997520,2.775001,0.535404,-8.169646,-0.035884
1150,11400,726000000,2.145580,6.031983,2.775000,0.635335,-8.172784,-0.030252
1151,11400,826000000,2.051341,6.066345,2.775002,0.735199,-8.175077,-0.020441
1152,11400,926000000,1.965172,6.099259,2.764071,0.844282,-8.175421,-0.008978
1153,11401,26000000,1.871785,6.135236,2.796147,0.944292,-8.175598,-0.000010
1154,11401,126000000,1.775687,6.163127,2.924575,1.044293,-8.174790,0.007929
1155,11401,226000000,1.676897,6.180453,2.945587,1.146500,-8.170894,0.017031
1156,11401,326000000,1.588588,6.186924,2.944915,1.246468,-8.168458,0.023520
1157,11401,426000000,1.490101,6.205144,2.944915,1.346423,-8.165622,0.027981
1158,11401,527000000,1.391728,6.223732,2.944915,1.456967,-8.148190,0.045312
1159,11401,626000000,1.303121,6.248865,2.938011,1.556837,-8.143193,0.048114
1160,11401,726000000,1.205027,6.268596,2.938012,1.656704,-8.138157,0.046062
1161,11401,826000000,1.106979,6.288467,2.938010,1.751374,-8.130749,0.044553
1162,11401,926000000,1.009334,6.290276,2.943390,1.851249,-8.125928,0.050235
1163,11402,26000000,0.911231,6.309768,2.948448,1.951091,-8.120452,0.059934
1164,11402,126000000,0.812383,6.324748,3.060131,2.036922,-8.126482,0.067856
1165,11402,226000000,0.708835,6.305904,-3.096737,2.136625,-8.118806,0.085025
1166,11402,326000000,0.608782,6.299115,-3.096734,2.236110,-8.108599,0.109385
1167,11402,426000000,0.508770,6.292969,-3.096736,2.319760,-8.098304,0.134045
1168,11402,526000000,0.408789,6.287288,-3.096737,2.418611,-8.082990,0.155705
1169,11402,626000000,0.308799,6.284046,-3.103512,2.517204,-8.066076,0.172892
1170,11402,726000000,0.198830,6.279238,-3.103513,2.614569,-8.065333,0.188658
1171,11402,826000000,0.104146,6.275837,-3.103546,2.712516,-8.044965,0.212270
1172,11402,926000000,0.004193,6.271719,-3.103545,2.809638,-8.020896,0.252784
1173,11403,26000000,-0.095752,6.267693,-3.103546,2.905616,-7.983580,0.302548
1174,11403,126000000,-0.202808,6.251830,-3.097283,2.999849,-7.949704,0.363574
1175,11403,226000000,-0.302719,6.247290,-3.097283,3.066804,-7.918691,0.405455
1176,11403,326000000,-0.402627,6.242785,-3.097282,3.152586,-7.867263,0.446187
1177,11403,426000000,-0.501880,6.243223,-3.104069,3.238957,-7.821332,0.490839
1178,11403,526000000,-0.601813,6.239435,-3.104067,3.324772,-7.771886,0.525785
1179,11403,626000000,-0.701745,6.235658,-3.104068,3.403957,-7.723995,0.569719
1180,11403,726000000,-0.790553,6.236090,-3.107884,3.486354,-7.666787,0.617553
1181,11403,826000000,-0.890497,6.232708,-3.107870,3.543717,-7.619578,0.666695
1182,11403,926000000,-0.990441,6.229328,-3.107857,3.604640,-7.555690,0.720863
1183,11404,26000000,-1.087838,6.235045,-3.114292,3.655290,-7.504283,0.768651
1184,11404,126000000,-1.187801,6.232310,-3.114290,3.721646,-7.435806,0.807282
1185,11404,226000000,-1.287764,6.229577,-3.114284,3.778756,-7.364306,0.854875
1186,11404,326000000,-1.395875,6.216176,-3.108531,3.841444,-7.286957,0.896804
1187,11404,426000000,-1.495773,6.211832,-3.062727,3.900781,-7.205741,0.942572
1188,11404,526000000,-1.594667,6.197050,-2.917969,3.952180,-7.127199,0.973137
1189,11404,626000000,-1.696155,6.158498,-2.797889,4.005916,-7.041218,1.013444
1190,11404,727000000,-1.789699,6.121900,-2.798007,4.056926,-6.953525,1.048260
1191,11404,826000000,-1.883414,6.086111,-2.797889,4.104219,-6.863804,1.087780
1192,11404,926000000,-1.984395,6.056788,-2.803659,4.149071,-6.777271,1.119913
1193,11405,26000000,-2.078520,6.022540,-2.803561,4.189800,-6.684624,1.169018
1194,11405,126000000,-2.172706,5.988595,-2.803587,4.225127,-6.589889,1.219979
1195,11405,226000000,-2.253441,5.950968,-2.736357,4.256638,-6.493944,1.254822
1196,11405,326000000,-2.342001,5.904227,-2.583173,4.260906,-6.393994,1.288475
1197,11405,427000000,-2.421956,5.843235,-2.496529,4.286925,-6.296704,1.301840
1198,11405,526000000,-2.502729,5.771580,-2.495818,4.314479,-6.189591,1.309371
1199,11405,626000000,-2.581631,5.709547,-2.495819,4.331783,-6.084631,1.329798
1200,11405,726000000,-2.660808,5.648037,-2.495818,4.353719,-5.986689,1.348548
1201,11405,826000000,-2.737893,5.576027,-2.495366,4.374176,-5.888506,1.370447
1202,11405,927000000,-2.817381,5.515128,-2.495367,4.405970,-5.786024,1.387444
1203,11406,26000000,-2.896972,5.454427,-2.495433,4.422142,-5.687138,1.418498
1204,11406,126000000,-2.957085,5.385557,-2.487349,4.434188,-5.587676,1.454150
1205,11406,226000000,-3.036314,5.324462,-2.487365,4.466400,-5.482049,1.475915
1206,11406,327000000,-3.108326,5.253758,-2.485298,4.472853,-5.382088,1.508978
1207,11406,426000000,-3.187493,5.192622,-2.485304,4.475926,-5.281973,1.547146
1208,11406,526000000,-3.266678,5.131523,-2.485317,4.494634,-5.184957,1.567532
1209,11406,626000000,-3.345877,5.070449,-2.485301,4.492382,-5.084830,1.598215
1210,11406,726000000,-3.408411,5.002984,-2.475999,4.486030,-4.984871,1.636512
1211,11406,826000000,-3.487054,4.941207,-2.476029,4.469928,-4.887861,1.677870
1212,11406,926000000,-3.565702,4.879439,-2.476025,4.454737,-4.788834,1.742670
1213,11407,26000000,-3.644332,4.817649,-2.468969,4.436031,-4.717034,1.815742
1214,11407,126000000,-3.704662,4.745188,-2.367968,4.385435,-4.644813,1.893137
1215,11407,226000000,-3.770392,4.669564,-2.237601,4.349034,-4.555303,1.964225
1216,11407,326000000,-3.825757,4.585640,-2.177035,4.317886,-4.497815,2.010697
1217,11407,426000000,-3.880766,4.501698,-2.177039,4.269124,-4.417986,2.065908
1218,11407,526000000,-3.938966,4.424271,-2.182337,4.229256,-4.353150,2.117455
1219,11407,626000000,-3.995744,4.341819,-2.182329,4.177829,-4.275863,2.179442
1220,11407,727000000,-4.050366,4.257965,-2.096948,4.129154,-4.215950,2.245658
1221,11407,826000000,-4.092827,4.167218,-1.935712,4.080960,-4.164895,2.313639
1222,11407,927000000,-4.107758,4.064500,-1.793597,4.031182,-4.117963,2.363709
1223,11408,26000000,-4.126199,3.965395,-1.794249,3.942097,-4.046566,2.420499
